695,政府论（上篇）,第一章 论奴隶制与自然的自由
696,现象学导论,《现象学导论》一书简洁明快，论理深入浅出，就如同索科拉夫斯基教授讲课的风格一样。追求思想的清晰性一直是哲学乃至现象学的最高境界，胡塞尔曾说过没有思维的明晰性，他就没法活下去；把哲学从黑格尔式的繁琐概念思辨返回到思维的自明呈现，原本是胡塞尔创立“直面实事本身”的现象学方法的主旨。就这一点而言，索科拉夫斯基教授恰恰是顺应了现象学的原初精义。索科拉夫斯基教授一直在天主教大学开讲胡塞尔的《逻辑研究》和《笛卡尔沉思》，对胡塞尔及现象学本文数十年的教学与研究，成为这本导论性著作的自然朴实之风的前提和基础。这本《导论》梳理和诠释了现象学的主题，诸如“意向性”、“形式结构”、“自我”、“时间性”、“生活世界”、“主体间性”和“本质直观”等等，将纷繁复杂的现象学思想系统地纳入到这些主题之中，思想深刻而又条理明晰。
697,人类活动中的理性,本书由经济学家西蒙1980年代在斯坦福大学的三个讲座整理而成。
698,身份的焦虑,这本书并非一本充满学术语言的“高深”著作。它用通俗、有趣的语言，为现代人解读了“身份”的前世今生，以及我们为什么会为“身份”而焦虑。“身份”这个词在这本书中更多的还是指一种社会地位，一种当代人追求的功名利禄。为什么我们渴望得到别人的认同？是什么让我们变得“势利”，对于金钱和时尚的欲望之壑为何总也填不满？我们到底怎样才能克服这种身份的焦虑呢？在阅读这些文本的时候，一方面，你会惊叹于德波顿广博的知识，那信手拈来的典故和风趣的点评，为你从多个视角展现了人类的“身份”观念；另一方面，你会渐渐审视自我，发现许多已经在你脑海里根深蒂固的东西，开始动摇和解体。
699,自然哲学之数学原理,在科学史上，《自然哲学之数学原理》是经典力学的第一部经典著作，划时代的巨著，也是人类掌握的第一个完整的科学的宇宙论和科学理论体系，其影响所及，遍布经典自然科学的所有领域，并在其后300年里一再取得丰硕成果。
700,尼采：在世纪的转折点上,  
701,好用的哲学,《好用的哲学》收集与汇总了哲学进行区别、论证及批判的工具，也讲述了哲学的局限性，涵盖了著名哲学家提出的前沿概念和原则。文中配以哲学大师字字珠玑的肖像，让哲学不再枯燥，使阅读充满乐趣；更重要的是，让你也可拥有推理大师般无懈可击的逻辑思考能力！
702,论道,《论道》是金岳霖教授在抗日战争期间完成的一部重要著作，是中国现代哲学中系统最完备、最富有创造性的本体论专著。书中以道、式、能为基本范畴，通过逻辑的推演建构出独特的本体论。这本书的问世使中国学术史产生了方法论上的革命，在重感悟而轻逻辑的中国文化圈中有划时代的意义。本书充分体现了金岳霖先生中西合璧的著述风格。
703,拒斥死亡,本书始终贯穿着四条线索，第一条：世界令人恐惧。第二条：人类行为的基本动机是我们的生物性需要，是控制基本焦虑的需要，是拒斥死亡恐惧的需要。第三条：既然死亡恐惧如此压倒一切，我们就图谋让它保持在无意识状态。第四条：以除以罪恶为矛盾的英雄事业导致悖谬的后果，给世界带来更多的罪 恶。正是这四条向我们展示了精神与宗教的不同。
704,论语译注,《论语译注》内容包括：试论孔子、导言、例言、学而篇第一、为政篇第二、八佾篇第三、里仁篇第四、公冶长篇第五、雍也篇第六、述而篇第七、
705,无法还原的象,  
706,庄子今注今译（全三册）,《庄子》是中国古代哲学名著，又是优秀文学作品，几千年来流传甚广，影响极大。这本《庄子今注今译》参考了古今中外各种校注本，择善而从，对《庄子》全书作了详细而全面的注释和今译，是一部较好的《庄子》通俗读本。
707,德勒兹：关键概念（原书第2版）,- 编辑推荐 -
708,哲学与人生,本书傅佩荣十数年之授课精华所成，开宗明义介绍《哲学是什么》。前半段以西方为焦点，探讨“思想方法”、“人生的真相”、“神话与悲剧”、“苏格拉底”、“存在主义”、“荒谬之超越”等普通的知识背景，提供有人生死走向哲学的途径；后半段则以“中国哲学的起源与特质”、“儒家的风格”与“道家的智慧”为主题，揭示中国传统文化中体大思精的人生哲理与玄妙卓越的人生境界。此外，尚有“艺术与审美”、“宗教与永恒”、“教育与自我”等题材。全书的结论放在“文化的视野”，这已是素质教育的目的所在，有助于拓展人们的眼界与心胸，不...
709,懂你：道德教育的语言艺术,陈果，女，出生上海，
710,"权力意志


    
       : 重估一切价值的尝试",尼采是19世纪末德国重要哲学家，唯意志论的主要代表之一。他受生存竞争学说的某些影响，把叔本华的生命意志发展为权力意志，并提出了超人的理论，从而赋予唯意志论以社会达尔文主义的内容。在哲学上，成了德国狄尔泰的生命哲学和施本格勒的历史哲学的先驱，并对实用主义、存在主义等20世纪西方重要的哲学流派产生了很大的影响。本书集中表达了尼采的权力意志学说和超人理论，是尼采的主要代表作之一。
711,康德的批判哲学,该书是德勒兹1963年出版的著作，原版在一百余页的篇幅中，将康德的三大批判体系解释为诸职能（faculté）的三种“法权的”关系构成的一架宏伟“机器”，并将代表着“自由的和谐”的第三批判奠立为代表着“有所立法的一致”的前两个批判奠基的“起源（genèse）”。在德勒兹哲学生涯的早期，即“哲学史”时期，这本小书紧随着其成名作《尼采与哲学》（1962）出版，它被德勒兹自己称作对康德的一次“敌情侦察”，但也包含着德勒兹对康德哲学的态度的转折。这一转折对理解德勒兹思想整体的发展都有着指示作用。进一步发挥其中对第三批判的解释的论文《康德美学中的起源理念》收录在《荒岛集》中。
712,正念的奇迹,目录：
713,导读拉康,雅克·拉康是最富挑战性与争议性的当代思想家之一，也是自弗洛伊德以来最具影响力的精神分析学家。拉康理论的影响远远超出了诊疗室的范围，从而波及到了诸如文学理论、电影理论、性别理论与社会理论等不同的学科。本书不但完整地涵盖了拉康的学术生涯，而且还针对一些拉康的概念以及他关于这些概念的作品而为读者提供了一部通俗易懂的导读，这些概念包括：
714,历史哲学,本书汇辑著名德国古典哲学家黑格尔在柏林大学的多次演讲记录，由其高足爱德华德・干斯教授整理而成。自问世以来，学术界公认为进入和研究黑格尔哲学系统的入门书籍；又因原为对应一般大学生的理解能力和专业知识水平而表述，故体例格式不必谨严深奥的高头讲章，照搬《哲学的传记史》作者鲁维斯所言，此书乃其“生平所读这类著作中最愉快的一部”，而占据全书篇幅甚多的例证解释，对于研究哲学不深的读者也是很熟悉的。其另一个重要价值，就是用一个截然新颖的观点来论列“历史”上各种主要事实，从而使人可能比较顺利地把握住黑格尔哲学的主导概念，再由此带动对该系统各个方面的深入认知。王造时先生的译述，复以平实雅正、忠实本义而著闻。名著名译，洵为一切从事哲学和哲学史研究者的必备经典。
715,论数码物的存在,数码物最简单的形式就是数据。它也是一种新型的工业物，遍及我们当今生活的方方面面——诸如在线视频、图像、文本文件、电子邮件、博客文章、Facebook活动等。然而，尽管数码物无处不在，其本质仍不明确。
716,身边的逻辑学,《身边的逻辑学》内容简介：为什么说电视与大众媒体容易让人变笨？为什么说分散投资确保收益最大化是个谎言？为什么说伪学者控制了世界的未来?有偏见的权威为什么更容易出错？怎样看穿政治人物和媒体的谎言？
717,"黑天鹅


    
       : 如何应对不可知的未来",在发现澳大利亚的黑天鹅之前，欧洲人认为天鹅都是白色的，“黑天鹅”曾经是欧洲人言谈与写作中的惯用语，用来指不可能存在的事物，但这个不可动摇的信念随着第一只黑天鹅的出现而崩溃。
718,国富论,本书是一部经济学经典著作，总结了近代初期各国资本主义发展的经验，并在批判吸收当时有关重要经济理论的基础上，就整个国民经济运作的过程做了比较系统、清晰的描述。本书对英国资本主义、乃至世界资本主义的发展，都产生了直接的重大的促进作用。亚当•斯密在《国富论》中第一次将市场比作“看不见的手”。几百年来，“看不见的手”已经成为市场的代名词。
719,人类的破坏性剖析,本书是作者对精神分析理论进行广泛探讨的一个开端：从侵犯行为和破坏行为开始，因为这是精神分析的一个基本理论问题，并且人类的破坏心理与行为在全球盛行，使之在实际生活中也成为一个很重要的问题。
720,"谢林：论人类自由的本质


    
       : 海德格尔文集",海德格尔历来看重谢林的哲学思想，认其为德国唯心论的巅峰。谢林的“自由论文”（全称为《对人类自由的本质及其相关对象的哲学探究》）是其一部简短而极其重要的作品，在哲学史上以其重要性和晦涩程度为人所知。海德格尔此作品是对谢林“自由论文”的系统阐释，将自己的思想与谢林的思想融为一体，形成一种出色的相互阐释关系，是最能见证海德格尔文本阐释与哲学史功力的作品之一，一直被视为海氏哲学史作品的代表作。
721,"罪与罚的彼岸


    
       : 一个被施暴者的克难尝试",◆必须承认心中的怨恨，必须背负社会的缺陷——奥斯维辛幸存者的彼岸何在？
722,《纯粹理性批判》讲演录,你如果能够把康德读懂，就没有什么能够难倒你了。
723,历史理性批判文集,本书收录康德于1784—1797年间（60岁至73岁）所写的论文8篇，包括康德有关历史哲学和政治哲学的全部主要著作在内。
724,"人间是剧场


    
       : 2016年全新修订，布面精装典藏",唯明白人生即是剧场的真理，方能看清人间实相，持有正见。
725,"人有人的用处


    
       : 控制论与社会",《人有人的用处:控制论与社会》中收入的著作，是自文艺复兴时期现代科学诞生以来，经过足够长的历史检验的科学经典。为了区别于时下被广泛使用的“经典”一词，我们称之为“科学元典”。我们这里所说的“经典”，不同于歌迷们所说的“经典”，也不同于表演艺术家们朗诵的“科学经典名篇”。受歌迷欢迎的流行歌曲属于“当代经典”，实际上是时尚的东西，其含义与我们所说的代表传统的经典恰恰相反。表演艺术家们朗诵的“科学经典名篇”多是表现科学家们的情感和生活态度的散文，甚至反映科学家生活的话剧台词，它们可能脍炙人口，是否属于人文领域里的经典姑且不论，但基本上没有科学内容。并非著名科学大师的一切言论或者是广为流传的作品都是科学经典。
726,"正义之心


    
       : 为什么人们总是坚持""我对你错""",[内容简介]
727,中庸,《中庸》是不偏不倚的立身处世哲学，有折不扣的太平和合境界
728,人类理解研究,"本书主要内容包括:各派哲学、观念的起源、观念的联络、关于理解作用的一些怀疑、关于这些怀疑的一种怀疑主义的解决法、可然性、""必然联系""的观念、自由和必然、动物的理性、神迹、特殊的大意和来世的状况、怀疑哲学等。"
729,"传习录


    
       : 明隆庆六年初刻版 原貌重现尘封四百余年的经典善本",《传习录》是明代哲学宗师王阳明的论学语录和书信集，集中体现了阳明心学的核心观点，是了解阳明心学最经典的入门必读书。
730,"论道德的谱系


    
       : 现代西方学术文库","本书论述了道德观念产生的自然、社会、生理甚至病理条件,发掘了人们在不同时期、不同条件下创造不同价值判断的共同的原始动力。"
731,时间,没有任何东西是属于我们的，卢基里乌斯，除了时间。
732,马克思主义基本原理概论,马克思主义基本原理概论，ISBN：9787040191875，作者：
733,古典时代疯狂史,通常说来，中文世界在学术翻译方面是比英语世界落后的，但偶尔有一两本书的译介，中文世界要比英语世界强一些，《古典时代疯狂史》的译介就属于这种情况。 《古典时代疯狂史》有一个英文缩写本叫《疯癫与文明》，1999年就有了中文译本。但《疯癫与文明》是很有问题的，将法文原著的许多精微之处都删去了，变成一个不伦不类的普及读物。目前，英语世界还在使用着这个有问题的缩写本，而中文世界则很幸运地有了林志明先生比较可靠的全译本。 当然，林译本在台湾已经出版了好几年，对福柯思想感兴趣的内地学术书读者恐怕已经等得不耐烦了。现在，中文简体字版终于推出，好歹算是对他们有个交代了。
734,道德的谱系,在尼采的所有著作中，《道德的谱系》（1887年）可能是最难懂也最具独创性的。
735,小窗幽记,《小窗幽记》，十二卷，是明人陈继儒撰。陈继儒（1558-1639），字仲醇，号眉公，又号麋公，松江华亭人。诸生，隐居昆山之阳，后筑室东佘山，杜门著述。工诗能文，书法苏米，兼能绘事，名重一时。屡奉诏征用，皆以疾辞。其所作“或刺取琐言僻事，诠次成书，远近竞相购写”。今存著，除《小窗幽记》外，尚有《见闻录》、《六合同春》、《陈眉公诗余》、《虎荟》、《眉公杂著》等。
736,你永远都无法叫醒一个装睡的人,本书精选学术新锐周濂十年来公开发表的随笔文章，包括时评、书评及其部分学术文章等。作者以其深厚的专业学养作为根基，把他对幸福、公正、德性生活、民主、自由、道德等等这些问题的哲学思考融进一个个现实故事和活泼泼的生命体验中，用最真切的道德直觉和清醒的问题意识和柳叶刀式的 概念分析能力，一猛子扎进问题的深处，把深邃的哲学拉回到“粗糙的地面”。
737,"哲学的邀请


    
       : 人生的追问",哲学有什么用？它在教育中应该发挥什么样的作用？我们已经习惯于认为科学能够解答我们的许多疑惑和问题，但是有些问题依然存在，因为它们不可能有一个终极的答案。它们在我们作为人的一生中始终伴随着我们，一代又一代地重复着自己：它们是关于死亡、真理、宇宙、自由、正义、美和时间……的问题。
738,历史与阶级意识,本书贯穿了必须恢复被第二国际的领袖们所遗忘和歪曲了的马克思主义的真正哲学意义的思想。在书中，作者首先提出马克思主义不过是一种方法，而后提出“马克思主义辩证法的本质是具体的总体的范畴”、“历史的本质在于它是人类活动的产物”、“物化”等一系列概念、表述并使“阶级意识问题”在本书中占据相当主要的地位。
739,哲学的思与惑-牛津通识读本,哲学是什么？哲学有什么用？如果诸如此类的问题曾让你感到困惑不解，本书将是理想的入门引论。作者克雷格认为，哲学并非一个曲高和寡的陌生领域，它不过是对平常世事的深化和拓展。另一方面，哲学思考又不仅仅是一种智力消遣，它还对人类的现实需求和重大问题作出了回应。
740,宋明理学十五讲,宋明理学亦称“道学”，是指宋明时代居主导地位的儒家哲学传统。从中唐开始，面对佛道二教的强势冲击，以韩愈为首的儒者开启了以重树儒家主体地位为目标的儒学复兴运动。至北宋，儒学复兴的思想自觉，落实在为儒家生活方式奠定哲学基础这一根本的时代课题上。基于这一思想自觉，周敦颐、邵雍、二程、张载都做出了杰出的哲学贡献，并在南宋被整合进朱子集大成的理学体系当中。本书详细介绍了理学产生的社会文化背景，理学发展中的重要论题、人物及文化事件，展现了这一期儒学思想的蓬勃景象和精神气质。
741,"敌基督者


    
       : 对基督教的诅咒",《敌基督者》是尼采发疯前最后一部著作，通篇都是嬉笑怒骂，其修辞效果往往使读者忽略了作者的哲学意图。《敌基督者》既是关于基督教的历史与本质的探究——叙述了从犹太教到基督教的历史演变过程，然后揭示了基督教的本质，并探讨了它如何自下而上地征服了罗马帝国，且一直影响到现代——同时也是一部深刻的哲学著作，其所关心的一个永恒问题是真理与信仰的关系。
742,愚人颂,伊拉斯谟的《愚人颂》主要以“愚人”的口吻评论当时的世态世象，对以罗马教廷为代表的宗教权威和以君主制度为代表的世俗权威极尽讽刺之事，当然也没有忘了为法学家、哲学家之类不讨作者喜欢的人士捎上一笔，他很俏皮地称这些人为“贤人”，极尽嬉笑怒骂之能事；而把普通人称为“愚人”，则满怀同情、大唱赞歌。除此之外，本书还选收了伊拉斯谟的其他文章、书信，以及后世学者们的评论。
743,"单向度的人


    
       : 发达工业社会意识形态研究","赫伯特·马尔库塞(Herbert Marcuse,1898——1979），哲学家、美学家、法兰克福学派左翼主要代表，被西方誉为“新左派哲学家”。著有《爱欲与文明——对佛洛伊德思想的哲学探究》、《单向度的人》、《理性与革命》、《批判哲学研究》等。"
744,"一个瑜伽行者的自传


    
       : 60周年纪念版全文译本",《一个瑜伽行者的自传(乔布斯天天在看的书)》为克利亚瑜伽大师尤迦南达修习克利亚瑜伽的经过及其对瑜伽思想的感悟，首次于1946年出版。在《一个瑜伽行者的自传(乔布斯天天在看的书)》当中，作者以幽默轻松的笔调，一连串生动有趣真实的生活故事，讲述了自己从出生到前往西方国家传播 克利亚瑜伽的经历，写出了文学史上罕见的一位开悟圣人生平的体验及内在的感情世界。
745,自我,关于自我本质的讨论是人类自古就一直存在并延续至今的，永远充满魅力的谜题。历史上类似“我是谁？”一样富有争议，或者难以回答的问题，为数不多。
746,导读维特根斯坦《逻辑哲学论》,-编辑推荐-
747,风中的纸屑,周国平是国内著名的尼采哲学研究专家，出版各类著作二十余种，其中《人与永恒》是他最受读者欢迎，也是他最喜欢的一本书。这本书是周国平的一本随感录，也是他的第二本书，对于周国平具有重要的意义。在1987年出版以后即长销不衰，在广大青年学生和知识分子中间，产生了持久和深远的影响。
748,"哲学的快乐


    
       : 干瘪的思考vs.激情的生活",什么才是激情又美好的生活？
749,冷记忆1,波德里亚在1980-1985年间的思想碎片。关于性、福柯、阿尔法·罗密欧、白血病、天主教、柏林路、洛朗·法比尤斯、让-保罗二世、玫瑰、南极洲、列赫·瓦文萨、泥地摔跤、季诺维也夫、色情电影、雪、女权主义、雅克·拉康、史蒂维·旺德、麦克尔·杰克逊、帕勒莫、DNA和恐怖主义。这本书具有一种忧郁的气质，而忧郁正是事物的特定状态。
750,金刚经·心经,各类小本般若经的编译与流传中，以《金刚经》与《心经》最具代表性与影响力。
751,楞严经,《楞严经》则是一部对中国佛教之禅、净、律、密、教都有着广泛而深刻影响的大乘经典。该经虽有真、伪之争，但内容十分宏富，思想体系严密，几乎把大乘佛教所有重要理论都囊括其中，故自问世后，就广泛流行。该经以理、行、果为框架，谓一切众生都有“菩提妙明元心”，但因不明自心清净，故流转生死，如能修禅证道，即可成就无上正等正觉。这一思想。
752,"人生的三路向


    
       : 宗教、道德与人生",如果你是忧虑的，如果你是困惑的，如果你是迷茫的，如果你是恐惧的，《人生的三路向》能够帮助你和你的心灵强大起来。
753,"灵之舞


    
       : 中西人格的表演性",《灵之舞:中西人格的表演性》所谈论的主题，如真诚、虚伪、自欺、羞愧、忏悔、孤独、自尊等等，也许是每个人夜晚睡前都曾考虑过的，但极少有人像《灵之舞:中西人格的表演性》这样系统地考虑过。作者以中西文化心理的历史比较为经，以对人的自我意识、人格和自由等哲学概念的分析为纬，层层推进，最终落实到一代中国人的自我分析、自我咀嚼和自我反省之上。全书笔触细腻，观点锐利，既保有陈述的严谨，又于思想的喷薄中呈现温情般的关怀，为读者在现实生活中的进取和开拓提出一种可供选择的态度。
754,"皇帝新脑


    
       : 有关电脑、人脑及物理定律",本书对电脑科学、数学、物理学、宇宙学、神经和精神科学以及哲学进行了广泛、深入浅出的讨论，体现了作者向哲学上最大问题——“精神-身体关系”挑战的大无畏精神。书中充满了天才般的猜测，贯穿着探索真理的灵感和激情。这是一本这者的精心杰作，它阐释科学论题的新方式令人眼前为之一亮。这本巨著重新衡量相对论和量子理论。作者提出他对现代物理及人工智能的新看法，建议人们必须彻底改变时间与空间的观念。本书曾在《纽约时报》的畅销书排行榜上连续许多星期。
755,群魔,《群魔》是陀思妥耶夫斯基的代表作之一。他在这部作品中塑造了19世纪40年代的自由主义者及70年代初民主青年的群像。作者着重探索了恐怖分子的内心活动。《群魔》的主人公之一是自称为革命者的彼得·韦尔霍文斯基。他通过其领导的秘密组织进行恐吓、讹诈、纵火、暗杀等恐怖活动，企图动摇社会基础，以便发起暴动，夺取政权。作者以令人惊叹的洞察力和独特的心理描写拆穿了他的骗局；他是个阴谋家和恶棍。
756,爱的悖论,编辑推荐：
757,反对阐释,"《反对阐述》是苏珊·桑塔格20世纪60年代的作品，也正是它奠定桑塔格美国""现有的目光最敏锐的论文家""地位。今天读者来重温这部将评论的锋芒遍及欧美先锋文学、戏剧、电影的论文集，一定能从中汲取积极有益的东西，这些与自己的艺术细胞相碰撞，很可能会有新的灵感火花。"
758,自私的德性,《自私的德性》讲述了人关心自己的利益，这是道德生存的本质，人必须受益于自己的道德行为。书中导言提到“攻击‘自私’就是攻击人的自尊，放弃‘自私’也就是放弃自尊。”
759,伦理学与哲学的限度,《伦理学与哲学的限度》是当代英国著名伦理学B.威廉斯的代表作，初版于1985年。在本书中，威廉斯检讨了伦理学理论的几种代表性理论如亚里士多德传统和康德传统，指出伦理学理论反思的对象应该是人的伦理生活，而不应该是人的伦理反思。如果把伦理学定位为后者，并且一味地要在一定的理论起点上为人的伦理活动寻找解释，就会实际地破坏了我们的真实伦理生活面貌。因此，伦理理论的问题，在于其不知反思的节制。威廉斯因此提出，反思有可能破坏人们的伦理生活。尽管现代社会已经不可避免地进入到了全面反思的阶段，我们仍然有必要对于反思在伦理理论中，以及反思在一般的哲学思考中的作用保持警惕。
760,"超越时空


    
       : 通过平行宇宙、时间卷曲和第十维度的科学之旅",当代物理学中一些非常重要而又艰深的思想，往往因为难以形象浅显地解说而不易为公众了解。本书作者不畏艰辛，用很生动的方式向读者展示了现代物理前沿之一——超空间理论。全书15章分为4篇，分别描述了超空间的研究历史，超空间理论通往爱因斯坦梦寐以求的“物理学圣杯”统一场论的可能性，通过超空间穿越时空的可能性的理论探讨，以及何时方能实际利用超空间理论所具有的潜在威力。详尽而又如此通俗地讲述这种理论，在本书之前尚未见先例。
761,"通向实在之路


    
       : 宇宙法则的完全指南",一个全面的概述，从我们看不到的，亚原子的粒子的微小的运动到漫天星斗的运行。在物质的世界与用以解释和描述它们的微妙的数理概念之间存在一种关系，揭示这一关系中所呈现的美是作者接下来要做的事。在此基础上，作者又进而对现有的理论加以思考。依着这一思路，他在此书讨论了大量的问题、争论以及现象，不仅是前面提到的相对论，还包括正诱惑着科学家们智慧的膜理论等。作者彭罗斯早已为中国读者所熟悉，他曾于1988年与霍金共同分享当年授予物理学家的沃尔夫奖。他的作品《皇帝新脑》《时空本性》（与霍金合著）此前曾在我国翻译出版。来自《星期天泰晤士报》的评论说，彭罗斯的书揭示了纠结在自然与人类想象力之间的美与精妙之处。
762,"学术与政治


    
       : 韦伯的两篇演说",《学术与政治》内容简介：研究韦伯者，无一不深知这两篇演说的重要性。因为它们不但浓缩着韦伯学术思想的精华，也由于他作为当时一名“精神贵族”式的德国知识界领袖，对其身边的思潮做出了十分个性化的回应，这是从韦伯其他学术著作中难得一见的。 (正在采用)
763,非人：漫谈时间,- 编辑推荐 -
764,纯粹现象学通论,《纯粹现象学通论》，本书简介: 《纯粹现象学通论》(作者胡塞尔)是“汉译世界学术名著丛书”之一，书中分为事实和本质；自然主义的错误解释；自然主义的错误解释；自然态度的设定及其排除；现象学还原；纯粹意识的一般结构；关于理性理论问题系列的一般性层级等数章内容。
765,数学：确定性的丧失,绝大多数有知识的人今天仍然认为数学是关于物质世界的不可动摇的知识体系，数学推理是准确无误的。这本专著驳斥了这种神话。作者M·克莱因指出，今天，普遍接受的数学概念已不复存在，事实上，有许多相互矛盾的数学概念；但是，在描述和研究自然与社会现象时，数学的有效性却在持续扩大。这是为什么？
766,博尔赫斯谈话录,"豪尔赫•路易斯•博尔赫斯（Jorge Luis Borges, 1899—1986），享誉世界的阿根廷诗人、作家、翻译家。西语美洲文学之父，创作风格深邃、博学，独树一帜，尤以融现实于虚构而臻于神秘的迷宫式构思著称，对世界当代文学创作及文艺批评均有重大影响。"
767,毛泽东选集（第五卷）,《毛泽东选集》第五卷是毛泽东1949年以后著作的选集。该书的编辑、出版用了几乎十年的时间，贯穿了整个文革。
768,哈佛百年经典第22卷：柏拉图对话录 : 申辩篇、克利同篇、斐多篇 ; 爱比克泰德金言录 ; 马库思·奥勒留沉思录,★《柏拉图对话录：申辩篇、克利同篇、斐多篇》
769,传习录,本书是作为明代阳明学派启蒙典籍的语录、论学书信的简集，以隆庆本为底本，对刊红旗出版社1996年版《王阳明全集》重新标点、注释和翻译。
770,"词与物


    
       : 人文知识的考古学",1966年发表的《词与物——人文知识的考古学》（Les Mots et les Choses. Une archéologie des sciences humaines，英译《事物与秩序》The Order of Things），更是被认为是结构主义时代取代存在主义时代的重要标志。它主要的论点在于：认为每个历史阶段都有一套异于前期的知识形构规则，而现代知识型的特征则是以 “人”作为研究的中心。这本书的问世使福柯成为一位知名的法国知识分子，但也因为“人之死”的结论而饱受批评。让·保罗·萨特就曾基于此点批判此书为小资产阶级的最后壁垒。
771,"庄子


    
       : 中华经典名著全本全注全译丛书",内容简介
772,性心理学,霭理士是英国著名的性学权威，他的七大本的《性心理学研究录》对于医生、心理学者和其他的学术专家是相当重要的参考书。而霭理士在这部巨著之外另有一本比较尽人可读的性心理学，一面把《研究录》的内容则要再介绍一过，一面把《研究录》问世以后二十年里这门学问所已获得的新进步补叙进去。潘光旦先生的译本是公认该书的最佳译本。
773,"哲学的历程


    
       : 西方哲学历史导论(第四版)",哲学史不是一座布满灰尘的博物馆，它的呈现远比我们认为的更加富于生气。好的哲学史书也不是包含密集而扼要事实信息的百科全书，而是一场对话与发现之旅。
774,"文字即垃圾：危机之后的文学


    
       : 危机之后的文学",- 编辑推荐 -
775,德意志悲苦剧的起源,本书是本雅明的代表作，作者在本书上所耗费的心力，所寄托的希望，所装载的哲思，从谋篇至行文都有十足的体现。原本在文学史上不被人看重的巴洛克时代德意志悲苦剧，在他笔下却勾连起了西方自古典经中世纪而至他所处的二十世纪二十年代的文化史、美学史、宗教史。笔墨既驰骋古今，释义则不落窠臼。哲学式批评的角度在文学研究内部屡破藩篱，而在广义文化研究层面更让人耳目一新，及至今日，费解之名仍在，独创魅力不减。
776,"迎向灵光消逝的年代


    
       : 本雅明论艺术","此文是Benjamin, W.的作品Illuminations （1970）。全文讨论「艺术」及其产物在历史的脉络中如何因为艺术生产工具的发明而产生质变与量变，并讨论这种变化的过程如何渗透到文化的场域中，使文化场域中的权力重新被界定。经由Benjamin, W.犀利思想的引介，吾人可一窥各类艺术在近代演变的来龙去脉，及其与科技结合后隐晦不显的一面。"
777,耶鲁大学公开课:死亡,有件事是确定无疑的：最终我们都会死亡。
778,"四种爱


    
       : 重译本",  
779,物演通论,《物演通论(第3版)》糅合东方“天人合一”之思想与西方。“逻辑思辨”之方法于一体提出和论证了“递弱代偿法则”及其“系统现象形态”：宇宙演运即造成物类衰变，生物进化就导致种系残弱，文明前行则促进入寰危机；精神增益是载体趋弱的反比变量，信息扩张是物演分化的边际效应，知识拓展是背离本真的天然尺度；社会结构是自然实体结构的一脉延伸，文明现象是生物智质代偿的后续恶果，历史进步是人类自取祸殃的必由之路。
780,什么是政治哲学,"本书是施特劳斯学述的标志性著作。施特劳斯的""政治哲学""依托苏格拉底的哲学经历，以整个西方思想史为织体，所展开的是西方哲学的整个古典传统。施特劳斯学述把源源不断的新生学子引向了柏拉图式的政治哲学传统，热爱哲学的青年最终在古典大书中安居乐业。一旦古典学问成了一国学术的丰厚土壤，成为显学的显然并非施特劳斯学述，而是古典学问本身。这是更重要的事情，也是出版本书的宗旨所在。正如编者所言：""在施特劳斯所展开的政治哲学引领下，一旦年轻学子的向学热情经受过古典学问的浸润，必将逐渐懂得人类政治生活的严峻性和复杂性，不再头脑简单地以种种传媒观念来衍化哲学……""。本书涉及政治哲学与历史，色诺芬的《希耶罗》，法拉比解读柏拉图的《法义》，迈蒙尼德论政治科学，霍布斯政治哲学的基础以及洛克的自然法学说等诸多主题。"
781,否定的辩证法,"书名原文:Negative dialektik:据德国美因河畔法兰克福休坎普出版社《阿多尔诺全集》第6卷1984年第3版,参考纽约海葬出版社《否定的辩证法》1973年英译本译出:本书是法兰克福学派重要代表阿多尔诺德代表作。它不仅从哲学上概括了这个学派的“批判理论”的精髓,而且还因为反映了60年代西方社会“新左派”的心声而被奉为他们的政治纲领的理论论证。"
782,"变老的哲学


    
       : 反抗与放弃",◆被社会抛弃，对死亡妥协——除此之外，还有另一条路在眼前吗？在衰老来临之际，我们为何妥协，又如何还击？
783,哲学与幼童,"""已被译成德、法、日等十余种语言出版，其教育理念广为人们所接受"
784,"奇点临近


    
       : 当计算机智能超越人类",人工智能作为21世纪科技发展的最新成就，深刻揭示了科技发展为人类社会带来的巨大影响。本书结合求解智能问题的数据结构以及实现的算法，把人工智能的应用程序应用于实际环境中，并从社会和哲学、心理学以及神经生理学角度对人工智能进行了独特的讨论。本书提供了一个崭新的视角，展示了以人工智能为代表的科技现象作为一种“奇点”思潮，揭示了其在世界范围内所产生的广泛影响。本书全书分为以下几大部分：第一部分人工智能，第二部分问题延伸，第三部分拓展人类思维，第四部分推理，第五部分通信、感知与行动，第六部分结论。本书既详细介绍了人工智能的基本概念、思想和算法，还描述了其各个研究方向最前沿的进展，同时收集整理了详实的历史文献与事件。
785,人间食粮,《人间食粮》被称为“不安的一代人的《圣经》”，它是作者青春激情的宣泄，是追求快乐的宣言书；它充斥着一种原始的、本能的冲动，记录了本能追求快乐时那种冲动的原生状态。在《新食粮》中，作者甚至修正“我思，故我在”这一著名哲学命题，代之以“我感知，因此我存在”，将直接感受事物的人生姿态，提到前所未有的高度。
